"(Source)","Version","Object.$type","Object.Name.DefaultText","Object.Name.LocalTexts","Object.Desc.DefaultText","Object.Desc.LocalTexts.fr-ca","Object.Desc.LocalTexts.de","Object.Desc.LocalTexts.es","Object.Desc.LocalTexts.pt","Object.Desc.LocalTexts.ko","Object.Released","Object.Comment","Object.Sprite","Object.Icon","Object.SortCategory","Object.Price","Object.Rarity","Object.MaxStack","Object.CannotDrop","Object.BagEffect","Object.ItemStates","Object.UseAction.$type","Object.UseAction.HitTiles","Object.UseAction.BurstTiles","Object.UseAction.Emitter.$type","Object.UseAction.Emitter.LocHeight","Object.UseAction.WideAngle","Object.UseAction.CharAnimData.$type","Object.UseAction.CharAnimData.ActionType","Object.UseAction.TargetAlignments","Object.UseAction.TileEmitter.$type","Object.UseAction.TileEmitter.LocHeight","Object.UseAction.PreActions","Object.UseAction.ActionFX.Delay","Object.UseAction.ActionFX.Sound","Object.UseAction.ActionFX.Emitter.$type","Object.UseAction.ActionFX.Emitter.LocHeight","Object.UseAction.ActionFX.ScreenMovement.MinShake","Object.UseAction.ActionFX.ScreenMovement.MaxShake","Object.UseAction.ActionFX.ScreenMovement.MaxShakeTime","Object.UseAction.LagBehindTime","Object.Explosion.TargetAlignments","Object.Explosion.HitTiles","Object.Explosion.Range","Object.Explosion.Speed","Object.Explosion.TileEmitter.$type","Object.Explosion.TileEmitter.LocHeight","Object.Explosion.Emitter.$type","Object.Explosion.Emitter.LocHeight","Object.Explosion.IntroFX","Object.Explosion.ExplodeFX.Delay","Object.Explosion.ExplodeFX.Sound","Object.Explosion.ExplodeFX.Emitter.$type","Object.Explosion.ExplodeFX.Emitter.LocHeight","Object.Explosion.ExplodeFX.ScreenMovement.MinShake","Object.Explosion.ExplodeFX.ScreenMovement.MaxShake","Object.Explosion.ExplodeFX.ScreenMovement.MaxShakeTime","Object.UseEvent.Element","Object.UseEvent.Category","Object.UseEvent.HitRate","Object.UseEvent.SkillStates","Object.UseEvent.BeforeTryActions","Object.UseEvent.BeforeActions","Object.UseEvent.OnActions","Object.UseEvent.BeforeExplosions","Object.UseEvent.BeforeHits","Object.UseEvent.OnHits","Object.UseEvent.OnHitTiles","Object.UseEvent.AfterActions","Object.UseEvent.ElementEffects","Object.UseEvent.IntroFX","Object.UseEvent.HitFX.Delay","Object.UseEvent.HitFX.Sound","Object.UseEvent.HitFX.Emitter.$type","Object.UseEvent.HitFX.Emitter.LocHeight","Object.UseEvent.HitFX.ScreenMovement.MinShake","Object.UseEvent.HitFX.ScreenMovement.MaxShake","Object.UseEvent.HitFX.ScreenMovement.MaxShakeTime","Object.UseEvent.HitCharAction.$type","Object.UseEvent.HitCharAction.Process","Object.UsageType","Object.ArcThrow","Object.ThrowAnim.AnimIndex","Object.ThrowAnim.FrameTime","Object.ThrowAnim.StartFrame","Object.ThrowAnim.EndFrame","Object.ThrowAnim.AnimDir","Object.ThrowAnim.Alpha","Object.ThrowAnim.AnimFlip","Object.ProximityEvent.Radius","Object.ProximityEvent.TargetAlignments","Object.ProximityEvent.BeforeExplosions","Object.ProximityEvent.OnEquips","Object.ProximityEvent.OnPickups","Object.ProximityEvent.BeforeStatusAdds","Object.ProximityEvent.OnStatusAdds","Object.ProximityEvent.OnStatusRemoves","Object.ProximityEvent.OnMapStatusAdds","Object.ProximityEvent.OnMapStatusRemoves","Object.ProximityEvent.OnMapStarts","Object.ProximityEvent.OnTurnStarts","Object.ProximityEvent.OnTurnEnds","Object.ProximityEvent.OnMapTurnEnds","Object.ProximityEvent.OnWalks","Object.ProximityEvent.OnDeaths","Object.ProximityEvent.OnRefresh","Object.ProximityEvent.BeforeTryActions","Object.ProximityEvent.BeforeActions","Object.ProximityEvent.OnActions","Object.ProximityEvent.BeforeHittings","Object.ProximityEvent.BeforeBeingHits","Object.ProximityEvent.AfterHittings","Object.ProximityEvent.AfterBeingHits","Object.ProximityEvent.OnHitTiles","Object.ProximityEvent.AfterActions","Object.ProximityEvent.UserElementEffects","Object.ProximityEvent.TargetElementEffects","Object.ProximityEvent.ModifyHPs","Object.ProximityEvent.RestoreHPs","Object.OnEquips","Object.OnPickups","Object.BeforeStatusAdds","Object.OnStatusAdds","Object.OnStatusRemoves","Object.OnMapStatusAdds","Object.OnMapStatusRemoves","Object.OnMapStarts","Object.OnTurnStarts","Object.OnTurnEnds","Object.OnMapTurnEnds","Object.OnWalks","Object.OnDeaths","Object.OnRefresh","Object.BeforeTryActions","Object.BeforeActions","Object.OnActions","Object.BeforeHittings","Object.BeforeBeingHits","Object.AfterHittings","Object.AfterBeingHits","Object.OnHitTiles","Object.AfterActions","Object.UserElementEffects","Object.TargetElementEffects","Object.ModifyHPs","Object.RestoreHPs"
"apricorn_black","0.6.1.0","RogueEssence.Data.ItemData, RogueEssence","Black Apricorn","","An apricorn that can be tossed at Ghost- or Dark-type Pokémon as a gift for a high chance to recruit them into the team.","","","","","","true","","Apricorn_Black","11","8","300","0","0","false","false","[{""$type"":""PMDC.Dungeon.RecruitState, PMDC""}]","RogueEssence.Dungeon.AttackAction, RogueEssence","false","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","RogueEssence.Dungeon.CharAnimFrameType, RogueEssence","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","0","4","false","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","RogueEssence.Content.EmptyCircleSquareEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","none","0","-1","[]","[]","[]","[]","[]","[]","[{""Key"":{""str"":[0]},""Value"":{""$type"":""PMDC.Dungeon.TypeRecruitmentEvent, PMDC"",""Elements"":[""ghost"",""dark""]}},{""Key"":{""str"":[0]},""Value"":{""$type"":""PMDC.Dungeon.RecruitmentEvent, PMDC"",""ActionScript"":{""Script"":""AllyInteract"",""ArgTable"":""{}""}}}]","[]","[]","[]","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","RogueEssence.Dungeon.CharAnimProcess, RogueEssence","0","3","true","","1","-1","-1","-1","255","0","-1","0","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"apricorn_blue","0.6.1.0","RogueEssence.Data.ItemData, RogueEssence","Blue Apricorn","","An apricorn that can be tossed at Water- or Ice-type Pokémon as a gift for a high chance to recruit them into the team.","","Eine Aprikoko, die geworfen wird um ein Pokémon ins Team einzuladen. Es besteht eine besonders große Chance auf Rekrutierung von Pokémon der Typen Wasser und Eis.","","","물타입 또는 얼음타입의 야생포켓몬에게 선물로 던져, 높은 확률로 동료로 영입할 수 있다.","true","","Apricorn_Blue","11","8","300","0","0","false","false","[{""$type"":""PMDC.Dungeon.RecruitState, PMDC""}]","RogueEssence.Dungeon.AttackAction, RogueEssence","false","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","RogueEssence.Dungeon.CharAnimFrameType, RogueEssence","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","0","4","false","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","RogueEssence.Content.EmptyCircleSquareEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","none","0","-1","[]","[]","[]","[]","[]","[]","[{""Key"":{""str"":[0]},""Value"":{""$type"":""PMDC.Dungeon.TypeRecruitmentEvent, PMDC"",""Elements"":[""water"",""ice""]}},{""Key"":{""str"":[0]},""Value"":{""$type"":""PMDC.Dungeon.RecruitmentEvent, PMDC"",""ActionScript"":{""Script"":""AllyInteract"",""ArgTable"":""{}""}}}]","[]","[]","[]","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","RogueEssence.Dungeon.CharAnimProcess, RogueEssence","0","3","true","","1","-1","-1","-1","255","0","-1","0","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"apricorn_brown","0.6.1.0","RogueEssence.Data.ItemData, RogueEssence","Brown Apricorn","","An apricorn that can be tossed at Fighting-, Rock-, or Ground-type Pokémon as a gift for a high chance to recruit them into the team.","","Eine Aprikoko, die geworfen wird um ein Pokémon ins Team einzuladen. Es besteht eine besonders große Chance auf Rekrutierung von Pokémon der Typen Kampf, Gestein und Boden.","","","격투타입, 바위타입, 땅타입 야생포켓몬에게 선물로 던져, 높은 확률로 동료로 영입할 수 있다.","true","","Apricorn_Brown","11","8","300","0","0","false","false","[{""$type"":""PMDC.Dungeon.RecruitState, PMDC""}]","RogueEssence.Dungeon.AttackAction, RogueEssence","false","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","RogueEssence.Dungeon.CharAnimFrameType, RogueEssence","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","0","4","false","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","RogueEssence.Content.EmptyCircleSquareEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","none","0","-1","[]","[]","[]","[]","[]","[]","[{""Key"":{""str"":[0]},""Value"":{""$type"":""PMDC.Dungeon.TypeRecruitmentEvent, PMDC"",""Elements"":[""fighting"",""rock"",""ground""]}},{""Key"":{""str"":[0]},""Value"":{""$type"":""PMDC.Dungeon.RecruitmentEvent, PMDC"",""ActionScript"":{""Script"":""AllyInteract"",""ArgTable"":""{}""}}}]","[]","[]","[]","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","RogueEssence.Dungeon.CharAnimProcess, RogueEssence","0","3","true","","1","-1","-1","-1","255","0","-1","0","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"apricorn_green","0.6.1.0","RogueEssence.Data.ItemData, RogueEssence","Green Apricorn","","An apricorn that can be tossed at Grass- or Bug-type Pokémon as a gift for a high chance to recruit them into the team.","","Eine Aprikoko, die geworfen wird um ein Pokémon ins Team einzuladen. Es besteht eine besonders große Chance auf Rekrutierung von Pokémon der Typen Pflanze und Käfer.","","","","true","","Apricorn_Green","11","8","300","0","0","false","false","[{""$type"":""PMDC.Dungeon.RecruitState, PMDC""}]","RogueEssence.Dungeon.AttackAction, RogueEssence","false","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","RogueEssence.Dungeon.CharAnimFrameType, RogueEssence","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","0","4","false","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","RogueEssence.Content.EmptyCircleSquareEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","none","0","-1","[]","[]","[]","[]","[]","[]","[{""Key"":{""str"":[0]},""Value"":{""$type"":""PMDC.Dungeon.TypeRecruitmentEvent, PMDC"",""Elements"":[""grass"",""bug""]}},{""Key"":{""str"":[0]},""Value"":{""$type"":""PMDC.Dungeon.RecruitmentEvent, PMDC"",""ActionScript"":{""Script"":""AllyInteract"",""ArgTable"":""{}""}}}]","[]","[]","[]","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","RogueEssence.Dungeon.CharAnimProcess, RogueEssence","0","3","true","","1","-1","-1","-1","255","0","-1","0","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"apricorn_perfect","0.6.1.0","RogueEssence.Data.ItemData, RogueEssence","Perfect Apricorn","","A beautiful apricorn with an indescribable scent. It can be tossed at wild Pokémon as a gift to recruit them into the team without any hesitation.","","Diese Aprikoko hat einen unbeschreiblichen Geruch. Sie kann auf wilde Pokémon geworfen werden um sie ohne Zweifel ins Team zu rekrutieren.","","","이루 말할 수 없는 향의 아름다운 규토리. 야생포켓몬에게 선물로 던지면 주저없이 동료가 되어줄 것이다.","true","","Apricorn_Yellow","11","8","50000","0","0","false","false","[{""$type"":""PMDC.Dungeon.RecruitState, PMDC""}]","RogueEssence.Dungeon.AttackAction, RogueEssence","false","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","RogueEssence.Dungeon.CharAnimFrameType, RogueEssence","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","0","4","false","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","RogueEssence.Content.EmptyCircleSquareEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","none","0","-1","[]","[]","[]","[]","[]","[]","[{""Key"":{""str"":[0]},""Value"":{""$type"":""PMDC.Dungeon.FlatRecruitmentEvent, PMDC"",""RecruitRate"":1000}},{""Key"":{""str"":[0]},""Value"":{""$type"":""PMDC.Dungeon.RecruitmentEvent, PMDC"",""ActionScript"":{""Script"":""AllyInteract"",""ArgTable"":""{}""}}}]","[]","[]","[]","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","RogueEssence.Dungeon.CharAnimProcess, RogueEssence","0","3","true","","1","-1","-1","-1","255","0","-1","0","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"apricorn_plain","0.6.1.0","RogueEssence.Data.ItemData, RogueEssence","Plain Apricorn","","An apricorn with a pleasant scent. It can tossed at wild Pokémon of any type, as a gift to recruit them into the team.","","Eine wohlriechende Aprikoko. Sie kann als Geschenk auf jeden Typ von Pokémon geworfen werden um es ins Team einzuladen.","","","향긋한 큐토리. 아무 타입의 야생포켓몬에게 선물로 던져, 동료로 영입할 수 있다.","true","","Apricorn_White","11","8","300","0","0","false","false","[{""$type"":""PMDC.Dungeon.RecruitState, PMDC""}]","RogueEssence.Dungeon.AttackAction, RogueEssence","false","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","RogueEssence.Dungeon.CharAnimFrameType, RogueEssence","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","0","4","false","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","RogueEssence.Content.EmptyCircleSquareEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","none","0","-1","[]","[]","[]","[]","[]","[]","[{""Key"":{""str"":[0]},""Value"":{""$type"":""PMDC.Dungeon.FlatRecruitmentEvent, PMDC"",""RecruitRate"":0}},{""Key"":{""str"":[0]},""Value"":{""$type"":""PMDC.Dungeon.RecruitmentEvent, PMDC"",""ActionScript"":{""Script"":""AllyInteract"",""ArgTable"":""{}""}}}]","[]","[]","[]","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","RogueEssence.Dungeon.CharAnimProcess, RogueEssence","0","3","true","","1","-1","-1","-1","255","0","-1","0","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"apricorn_purple","0.6.1.0","RogueEssence.Data.ItemData, RogueEssence","Purple Apricorn","","An apricorn that can be tossed at Poison- or Psychic-type Pokémon as a gift for a high chance to recruit them into the team.","","Eine Aprikoko, die geworfen wird um ein Pokémon ins Team einzuladen. Es besteht eine besonders große Chance auf Rekrutierung von Pokémon der Typen Gift und Psycho.","","","","true","","Apricorn_Purple","11","8","300","0","0","false","false","[{""$type"":""PMDC.Dungeon.RecruitState, PMDC""}]","RogueEssence.Dungeon.AttackAction, RogueEssence","false","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","RogueEssence.Dungeon.CharAnimFrameType, RogueEssence","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","0","4","false","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","RogueEssence.Content.EmptyCircleSquareEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","none","0","-1","[]","[]","[]","[]","[]","[]","[{""Key"":{""str"":[0]},""Value"":{""$type"":""PMDC.Dungeon.TypeRecruitmentEvent, PMDC"",""Elements"":[""poison"",""psychic""]}},{""Key"":{""str"":[0]},""Value"":{""$type"":""PMDC.Dungeon.RecruitmentEvent, PMDC"",""ActionScript"":{""Script"":""AllyInteract"",""ArgTable"":""{}""}}}]","[]","[]","[]","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","RogueEssence.Dungeon.CharAnimProcess, RogueEssence","0","3","true","","1","-1","-1","-1","255","0","-1","0","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"apricorn_red","0.6.1.0","RogueEssence.Data.ItemData, RogueEssence","Red Apricorn","","An apricorn that can be tossed at Fire- or Dragon-type Pokémon as a gift for a high chance to recruit them into the team.","","Eine Aprikoko, die geworfen wird um ein Pokémon ins Team einzuladen. Es besteht eine besonders große Chance auf Rekrutierung von Pokémon der Typen Feuer und Drache.","","","불타입 또는 드래곤타입 야생포켓몬에게 선물로 던져, 높은 확률로 동료로 영입할 수 있다.","true","","Apricorn_Red","11","8","300","0","0","false","false","[{""$type"":""PMDC.Dungeon.RecruitState, PMDC""}]","RogueEssence.Dungeon.AttackAction, RogueEssence","false","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","RogueEssence.Dungeon.CharAnimFrameType, RogueEssence","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","0","4","false","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","RogueEssence.Content.EmptyCircleSquareEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","none","0","-1","[]","[]","[]","[]","[]","[]","[{""Key"":{""str"":[0]},""Value"":{""$type"":""PMDC.Dungeon.TypeRecruitmentEvent, PMDC"",""Elements"":[""fire"",""dragon""]}},{""Key"":{""str"":[0]},""Value"":{""$type"":""PMDC.Dungeon.RecruitmentEvent, PMDC"",""ActionScript"":{""Script"":""AllyInteract"",""ArgTable"":""{}""}}}]","[]","[]","[]","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","RogueEssence.Dungeon.CharAnimProcess, RogueEssence","0","3","true","","1","-1","-1","-1","255","0","-1","0","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"apricorn_white","0.6.1.0","RogueEssence.Data.ItemData, RogueEssence","White Apricorn","","An apricorn that can be tossed at Normal-, Flying-, or Fairy-type Pokémon as a gift for a high chance to recruit them into the team.","","Eine Aprikoko, die geworfen wird um ein Pokémon ins Team einzuladen. Es besteht eine besonders große Chance auf Rekrutierung von Pokémon der Typen Normal, Flug und Fee.","","","노멀타입, 비행타입, 페어리타입 야생포켓몬에게 선물로 던져, 높은 확률로 동료로 영입할 수 있다.","true","","Apricorn_White","11","8","300","0","0","false","false","[{""$type"":""PMDC.Dungeon.RecruitState, PMDC""}]","RogueEssence.Dungeon.AttackAction, RogueEssence","false","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","RogueEssence.Dungeon.CharAnimFrameType, RogueEssence","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","0","4","false","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","RogueEssence.Content.EmptyCircleSquareEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","none","0","-1","[]","[]","[]","[]","[]","[]","[{""Key"":{""str"":[0]},""Value"":{""$type"":""PMDC.Dungeon.TypeRecruitmentEvent, PMDC"",""Elements"":[""normal"",""flying"",""fairy""]}},{""Key"":{""str"":[0]},""Value"":{""$type"":""PMDC.Dungeon.RecruitmentEvent, PMDC"",""ActionScript"":{""Script"":""AllyInteract"",""ArgTable"":""{}""}}}]","[]","[]","[]","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","RogueEssence.Dungeon.CharAnimProcess, RogueEssence","0","3","true","","1","-1","-1","-1","255","0","-1","0","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"apricorn_yellow","0.6.1.0","RogueEssence.Data.ItemData, RogueEssence","Yellow Apricorn","","An apricorn that can be tossed at Electric- or Steel-type Pokémon as a gift for a high chance to recruit them into the team.","","Eine Aprikoko, die geworfen wird um ein Pokémon ins Team einzuladen. Es besteht eine besonders große Chance auf Rekrutierung von Pokémon der Typen Elektro und Stahl.","","","전기타입 또는 강철타입 야생포켓몬에게 선물로 던져, 높은 확률로 동료로 영입할 수 있다.","true","","Apricorn_Yellow","11","8","300","0","0","false","false","[{""$type"":""PMDC.Dungeon.RecruitState, PMDC""}]","RogueEssence.Dungeon.AttackAction, RogueEssence","false","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","RogueEssence.Dungeon.CharAnimFrameType, RogueEssence","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","0","4","false","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","RogueEssence.Content.EmptyCircleSquareEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","none","0","-1","[]","[]","[]","[]","[]","[]","[{""Key"":{""str"":[0]},""Value"":{""$type"":""PMDC.Dungeon.TypeRecruitmentEvent, PMDC"",""Elements"":[""electric"",""steel""]}},{""Key"":{""str"":[0]},""Value"":{""$type"":""PMDC.Dungeon.RecruitmentEvent, PMDC"",""ActionScript"":{""Script"":""AllyInteract"",""ArgTable"":""{}""}}}]","[]","[]","[]","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","RogueEssence.Dungeon.CharAnimProcess, RogueEssence","0","3","true","","1","-1","-1","-1","255","0","-1","0","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"berry_apicot","0.6.1.0","RogueEssence.Data.ItemData, RogueEssence","Apicot Berry","","A very mystifying Berry. There is no telling how it can be used, or what may happen if it is used. It maximizes Special Defense.","","Eine rätselhafte Beere. Man kann nicht sagen, wie und was sie ist. Sie maximiert die Spezial Verteidigung.","","","수수께끼의 열매. 어떻게 쓰는지, 사용하면 어떤 일이 일어날지 알수가 없다. 먹으면 특수방어를 최대로 만들 것 같은 기분이 든다.","true","","Berry_Apicot","3","2","50","0","0","false","false","[{""$type"":""PMDC.Dungeon.EdibleState, PMDC""},{""$type"":""PMDC.Dungeon.BerryState, PMDC""}]","RogueEssence.Dungeon.SelfAction, RogueEssence","","","","","","RogueEssence.Dungeon.CharAnimFrameType, RogueEssence","0","1","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","0","1","false","0","0","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","RogueEssence.Content.EmptyCircleSquareEmitter, RogueEssence","0","[]","0","","RogueEssence.Content.EmptyFiniteEmitter, RogueEssence","0","0","0","0","none","0","-1","[]","[]","[]","[]","[]","[]","[{""Key"":{""str"":[0]},""Value"":{""$type"":""PMDC.Dungeon.StatusStackBattleEvent, PMDC"",""Stack"":6,""StatusID"":""mod_special_defense"",""AffectTarget"":true,""SilentCheck"":false,""Anonymous"":false,""TriggerMsg"":{""Key"":null},""Anims"":[]}},{""Key"":{""str"":[0]},""Value"":{""$type"":""PMDC.Dungeon.RestoreBellyEvent, PMDC"",""BoostAnims"":[],""Heal"":3,""Msg"":false,""AddMaxBelly"":0,""NeedFullBelly"":false}}]","[]","[]","[]","[]","15","DUN_Berry","RogueEssence.Content.SingleEmitter, RogueEssence","0","0","0","0","RogueEssence.Dungeon.CharAnimProcess, RogueEssence","0","4","false","","1","-1","-1","-1","255","0","-1","0","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
